motor_id,sensor_id,timestamp,temp_sensor,vib_x,vib_y,vib_z,battery_v,fft_size,bin_size,vib_rms_3d,vib_radiale,vib_axiale,vib_ratio_az,vib_aniso,vib_3d_mean,vib_3d_max,vib_3d_std,temp_trend,vibration,temperature
6,53cb61b2,2025-11-26 10:30:20,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,31.0,120.0,44.95676935803006,0.01436363636363605,0.04,20.07
6,53cb61b2,2025-11-26 10:33:15,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,30.9,120.0,45.02456119842936,0.012363636363636937,0.03,20.07
6,53cb61b2,2025-11-26 10:33:15,20.1,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,30.5,120.0,45.287354133846726,0.013090909090909554,0.02,20.1
6,53cb61b2,2025-11-26 10:33:16,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,30.3,120.0,45.42160523607925,0.01236363636363692,0.02,20.1
6,53cb61b2,2025-11-26 10:36:19,20.14,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,30.4,120.0,45.35587674773309,0.012363636363637801,0.04,20.14
6,53cb61b2,2025-11-26 10:36:19,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,18.7,83.0,33.11277027908652,0.013090909090910471,0.03,20.14
6,53cb61b2,2025-11-26 10:36:20,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,11.0,83.0,25.307003861469745,0.012363636363636363,0.03,20.14
6,53cb61b2,2025-11-26 10:39:57,20.18,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,3.0,4.0,0.6666666666669698,0.012363636363636946,0.03,20.18
6,53cb61b2,2025-11-26 10:39:57,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.9,4.0,0.7378647873728975,0.013757575757576045,0.02,20.18
6,53cb61b2,2025-11-26 10:39:57,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.8,4.0,0.7888106377468749,0.013818181818182656,0.02,20.18
6,53cb61b2,2025-11-26 10:42:19,20.21,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,2.8,4.0,0.7888106377468749,0.014181818181818476,0.04,20.21
6,53cb61b2,2025-11-26 10:42:19,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.8,4.0,0.7888106377468749,0.012848484848485088,0.03,20.21
6,53cb61b2,2025-11-26 10:42:20,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.9,4.0,0.7378647873728974,0.011818181818182193,0.03,20.21
6,53cb61b2,2025-11-26 10:45:05,20.25,,,115.0,,4096.0,1000.0,115.0,0.0,115.0,10.0,1.7320508075236933,14.2,115.0,35.42378359865649,0.01163636363636323,1.1500000000000001,20.25
6,53cb61b2,2025-11-26 10:45:05,,70.0,,,,,,70.0,70.0,0.0,0.0,1.7320508074946466,20.8,115.0,39.25359148465837,0.012303030303030349,0.7000000000000001,20.25
6,53cb61b2,2025-11-26 10:45:05,,,66.0,,,,,66.0,66.0,0.0,0.0,1.7320508074901477,27.1,115.0,41.09190241938725,0.011636363636364475,0.66,20.25
6,53cb61b2,2025-11-26 10:45:23,20.25,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,27.2,115.0,41.02790378375294,0.009636363636364083,0.04,20.25
6,53cb61b2,2025-11-26 10:45:24,,,6.0,,,,,6.0,6.0,0.0,0.0,1.7320508067028517,27.5,115.0,40.84183584947615,0.008969696969697773,0.06,20.25
6,53cb61b2,2025-11-26 10:45:24,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,27.6,115.0,40.77362982233601,0.007454545454545774,0.03,20.25
6,53cb61b2,2025-11-26 10:48:19,20.29,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,27.8,115.0,40.6387882584005,0.007272727272727166,0.04,20.29
6,53cb61b2,2025-11-26 10:48:19,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,27.7,115.0,40.705036543405775,0.007757575757575407,0.03,20.29
6,53cb61b2,2025-11-26 10:48:20,,,8.0,,,,,8.0,8.0,0.0,0.0,1.7320508069193585,28.2,115.0,40.397469667734825,0.007272727272726488,0.08,20.29
6,53cb61b2,2025-11-26 10:51:17,20.33,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,28.2,115.0,40.397469667734825,0.00799999999999928,0.03,20.33
6,53cb61b2,2025-11-26 10:51:17,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,16.9,70.0,27.003909182026053,0.009939393939394843,0.02,20.33
6,53cb61b2,2025-11-26 10:51:18,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,10.1,66.0,19.728434076507725,0.010909090909090527,0.02,20.33
6,53cb61b2,2025-11-26 10:55:21,20.38,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,3.8,8.0,1.8737959096740746,0.01363636363636372,0.03,20.38
6,53cb61b2,2025-11-26 10:55:21,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.6,8.0,1.9550504398154052,0.014787878787879509,0.02,20.38
6,53cb61b2,2025-11-26 10:55:21,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,3.3,8.0,1.766981104093198,0.014363636363636714,0.03,20.38
6,53cb61b2,2025-11-26 10:57:17,20.4,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,3.4,8.0,1.7763883459299512,0.013454545454545809,0.04,20.4
6,53cb61b2,2025-11-26 10:57:17,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.2,8.0,1.81352940116478,0.013393939393939725,0.02,20.4
6,53cb61b2,2025-11-26 10:57:18,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.9,8.0,2.0789954839350724,0.011999999999999596,0.0,20.4
6,53cb61b2,2025-11-26 11:00:29,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.3,4.0,1.059349905471484,0.009272727272727698,0.02,20.4
6,53cb61b2,2025-11-26 11:00:29,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,2.4,4.0,1.17378779077736,0.007878787878788306,0.04,20.4
6,53cb61b2,2025-11-26 11:00:29,20.44,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,2.5,4.0,1.1785113019776703,0.007818181818182694,0.03,20.44
6,53cb61b2,2025-11-26 11:03:19,20.47,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,2.6,4.0,1.1737877907773577,0.00806060606060587,0.03,20.47
6,53cb61b2,2025-11-26 11:03:19,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.5,4.0,1.1785113019776703,0.009939393939394373,0.02,20.47
6,53cb61b2,2025-11-26 11:03:20,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.3,4.0,1.418136492412254,0.0107272727272743,0.0,20.47
6,53cb61b2,2025-11-26 11:06:23,20.49,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,2.3,4.0,1.418136492412254,0.011515151515151924,0.03,20.49
6,53cb61b2,2025-11-26 11:06:23,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.1,4.0,1.286683937708006,0.01230303030303113,0.02,20.49
6,53cb61b2,2025-11-26 11:06:24,,,5.0,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,2.4,5.0,1.5776212754933,0.011999999999999827,0.05,20.49
6,53cb61b2,2025-11-26 11:09:42,20.51,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,2.7,5.0,1.3374935098493372,0.011696969696970257,0.03,20.51
6,53cb61b2,2025-11-26 11:09:42,,1.0,,,,,,1.0,1.0,0.0,0.0,1.732050802372725,2.6,5.0,1.4298407059685554,0.010060606060607186,0.01,20.51
6,53cb61b2,2025-11-26 11:09:42,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.4,5.0,1.3498971154211863,0.007090909090909402,0.02,20.51
6,53cb61b2,2025-11-26 11:12:23,20.54,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,2.3,5.0,1.337493509849341,0.0070909090909096585,0.02,20.54
6,53cb61b2,2025-11-26 11:12:24,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.2,5.0,1.316561177208851,0.00787878787878827,0.02,20.54
6,53cb61b2,2025-11-26 11:12:24,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.3,5.0,1.337493509849341,0.00781818181818238,0.03,20.54
6,53cb61b2,2025-11-26 11:15:19,20.56,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,2.6,5.0,1.0749676997732391,0.008000000000001164,0.03,20.56
6,53cb61b2,2025-11-26 11:15:20,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.3,5.0,1.337493509849341,0.008424242424242839,0.0,20.56
6,53cb61b2,2025-11-26 11:15:20,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,2.1,5.0,1.5238839267550683,0.007999999999999716,0.0,20.56
6,53cb61b2,2025-11-26 11:18:23,20.57,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,1.9,3.0,1.1972189997379605,0.007272727272726769,0.03,20.57
6,53cb61b2,2025-11-26 11:18:24,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,1.9,3.0,1.1972189997379605,0.0069090909090909515,0.03,20.57
6,53cb61b2,2025-11-26 11:18:24,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.1,3.0,1.1972189997379585,0.005818181818181016,0.03,20.57
6,53cb61b2,2025-11-26 11:21:21,20.59,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,2.1,3.0,1.1972189997379585,0.0050909090909091554,0.02,20.59
6,53cb61b2,2025-11-26 11:21:21,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,2.3,4.0,1.337493509849341,0.005393939393939729,0.04,20.59
6,53cb61b2,2025-11-26 11:21:22,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.4,4.0,1.3498971154211863,0.005090909090909709,0.03,20.59
6,53cb61b2,2025-11-26 11:24:17,20.61,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,2.3,4.0,1.337493509849341,0.005272727272727181,0.02,20.61
6,53cb61b2,2025-11-26 11:24:17,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.2,4.0,1.316561177208851,0.005939393939393726,0.02,20.61
6,53cb61b2,2025-11-26 11:24:18,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,2.6,4.0,1.173787790777358,0.006000000000000641,0.04,20.61
6,53cb61b2,2025-11-26 11:27:21,20.62,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,3.0,4.0,0.8164965809278506,0.006000000000000128,0.04,20.62
6,53cb61b2,2025-11-26 11:27:21,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.9,4.0,0.8755950357710307,0.005939393939393715,0.02,20.62
6,53cb61b2,2025-11-26 11:27:22,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.9,4.0,0.8755950357710307,0.005272727272727898,0.03,20.62
6,53cb61b2,2025-11-26 11:30:17,20.64,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,2.9,4.0,0.8755950357710307,0.005090909090910117,0.03,20.64
6,53cb61b2,2025-11-26 11:30:18,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.7,4.0,1.2516655570346567,0.005393939393939429,0.0,20.64
6,53cb61b2,2025-11-26 11:30:18,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.5,4.0,1.178511301977671,0.005090909090908987,0.02,20.64
6,53cb61b2,2025-11-26 11:33:21,20.65,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,2.4,4.0,1.1737877907773604,0.004727272727273468,0.02,20.65
6,53cb61b2,2025-11-26 11:33:22,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.5,4.0,1.178511301977671,0.004969696969696634,0.03,20.65
6,53cb61b2,2025-11-26 11:33:22,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.3,4.0,1.4181364924122544,0.004727272727272831,0.0,20.65
6,53cb61b2,2025-11-26 11:36:19,20.67,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,2.2,4.0,1.3165611772088515,0.0050909090909092534,0.03,20.67
6,53cb61b2,2025-11-26 11:36:19,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.0,3.0,1.1547005383793505,0.005393939393939406,0.02,20.67
6,53cb61b2,2025-11-26 11:36:20,,,5.0,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,2.3,5.0,1.4944341180974003,0.00509090909090993,0.05,20.67
6,53cb61b2,2025-11-26 11:39:23,20.68,,,1.0,,4096.0,1000.0,1.0,0.0,1.0,10.0,1.732050802372725,2.1,5.0,1.523883926755069,0.004727272727273322,0.01,20.68
6,53cb61b2,2025-11-26 11:39:24,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.0,5.0,1.4907119849999366,0.00496969696969733,0.02,20.68
6,53cb61b2,2025-11-26 11:39:24,,,4.0,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,2.4,5.0,1.4298407059685576,0.004727272727272983,0.04,20.68
6,53cb61b2,2025-11-26 11:42:19,20.69,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,2.5,5.0,1.4337208778405133,0.0045454545454558185,0.03,20.69
6,53cb61b2,2025-11-26 11:42:20,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.5,5.0,1.4337208778405133,0.004424242424242767,0.02,20.69
6,53cb61b2,2025-11-26 11:42:20,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.4,5.0,1.4298407059685576,0.0038181818181831175,0.02,20.69
6,53cb61b2,2025-11-26 11:44:42,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.7,5.0,1.159501808728497,0.002727272727272288,0.03,20.69
6,53cb61b2,2025-11-26 11:44:42,,,5.0,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,2.9,5.0,1.3703203194063729,0.0024848484848486807,0.05,20.69
6,53cb61b2,2025-11-26 11:44:42,20.71,,,5.0,,4096.0,1000.0,5.0,0.0,5.0,10.0,1.7320508065296465,3.2,5.0,1.475729574745311,0.003090909090908711,0.05,20.71
6,53cb61b2,2025-11-26 11:45:23,20.71,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,3.3,6.0,1.636391694484537,0.0032121212121208275,0.06,20.71
6,53cb61b2,2025-11-26 11:45:24,,,6.0,,,,,6.0,6.0,0.0,0.0,1.7320508067028517,3.8,6.0,1.6193277068655392,0.003515151515152192,0.06,20.71
6,53cb61b2,2025-11-26 11:45:24,,5.0,,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,4.1,6.0,1.5238839267550526,0.0034545454545450607,0.05,20.71
6,53cb61b2,2025-11-26 11:48:21,20.73,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,4.3,6.0,1.6363916944845294,0.004121212121212448,0.06,20.73
6,53cb61b2,2025-11-26 11:48:22,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,4.4,6.0,1.5776212754932843,0.00484848484848558,0.04,20.73
6,53cb61b2,2025-11-26 11:48:22,,,10.0,,,,,10.0,10.0,0.0,0.0,1.7320508070492617,5.2,10.0,2.149935399546315,0.00509090909090892,0.1,20.73
6,53cb61b2,2025-11-26 11:51:17,20.75,,,9.0,,4096.0,1000.0,9.0,0.0,9.0,10.0,1.732050806991527,5.9,10.0,2.1317702607092954,0.0059393939393941695,0.09,20.75
6,53cb61b2,2025-11-26 11:51:18,,7.0,,,,,,7.0,7.0,0.0,0.0,1.7320508068265696,6.3,10.0,1.8885620632287383,0.00606060606060567,0.07,20.75
6,53cb61b2,2025-11-26 11:51:18,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,6.1,10.0,2.131770260709294,0.005454545454544807,0.03,20.75
6,53cb61b2,2025-11-26 11:55:27,20.77,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,5.9,10.0,2.33095116493964,0.006545454545453121,0.03,20.77
6,53cb61b2,2025-11-26 11:55:27,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,5.5,10.0,2.6352313834736765,0.006909090909092192,0.02,20.77
6,53cb61b2,2025-11-26 11:55:27,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,5.2,10.0,2.7406406388126223,0.006545454545454444,0.03,20.77
6,53cb61b2,2025-11-26 11:57:17,20.79,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,5.0,10.0,2.828427124746217,0.006545454545454352,0.03,20.79
6,53cb61b2,2025-11-26 11:57:18,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,4.7,10.0,2.869378562221007,0.006909090909091739,0.03,20.79
6,53cb61b2,2025-11-26 11:57:18,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,4.5,10.0,2.9907264074877538,0.006545454545453991,0.02,20.79
6,53cb61b2,2025-11-26 12:00:23,20.81,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,3.9,9.0,2.2827858224352298,0.006545454545454073,0.04,20.81
6,53cb61b2,2025-11-26 12:00:24,,,5.0,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,3.5,7.0,1.5092308563562977,0.006909090909089899,0.05,20.81
6,53cb61b2,2025-11-26 12:00:24,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,3.1,5.0,0.8755950357710248,0.00654545454545552,0.03,20.81
6,53cb61b2,2025-11-26 12:03:19,20.82,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,3.0,5.0,0.9428090415821684,0.0060000000000002595,0.02,20.82
6,53cb61b2,2025-11-26 12:03:20,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.9,5.0,0.994428926011854,0.00593939393939402,0.02,20.82
6,53cb61b2,2025-11-26 12:03:20,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.9,5.0,0.994428926011854,0.0052727272727276075,0.02,20.82
6,53cb61b2,2025-11-26 12:06:23,20.85,,,16.0,,4096.0,1000.0,16.0,0.0,16.0,10.0,1.732050807244118,4.2,16.0,4.263540521418548,0.005636363636363908,0.16,20.85
6,53cb61b2,2025-11-26 12:06:24,,8.0,,,,,,8.0,8.0,0.0,0.0,1.7320508069193585,4.7,16.0,4.398231968012215,0.006363636363636722,0.08,20.85
6,53cb61b2,2025-11-26 12:06:24,,,11.0,,,,,11.0,11.0,0.0,0.0,1.7320508070965,5.5,16.0,4.766783215358378,0.006363636363637173,0.11,20.85
6,53cb61b2,2025-11-26 12:09:50,20.86,,,5.0,,4096.0,1000.0,5.0,0.0,5.0,10.0,1.7320508065296465,5.8,16.0,4.613988392799555,0.006181818181818674,0.05,20.86
6,53cb61b2,2025-11-26 12:09:50,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,5.6,16.0,4.742245131674345,0.006484848484849248,0.02,20.86
6,53cb61b2,2025-11-26 12:09:50,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,5.4,16.0,4.812021982031638,0.006181818181817791,0.03,20.86
6,53cb61b2,2025-11-26 12:12:23,20.89,,,5.0,,4096.0,1000.0,5.0,0.0,5.0,10.0,1.7320508065296465,5.6,16.0,4.742245131674345,0.00690909090909162,0.05,20.89
6,53cb61b2,2025-11-26 12:12:24,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,5.7,16.0,4.667856991049428,0.007333333333334014,0.03,20.89
6,53cb61b2,2025-11-26 12:12:25,,,8.0,,,,,8.0,8.0,0.0,0.0,1.7320508069193585,6.3,16.0,4.52278183815621,0.00690909090909047,0.08,20.89
6,53cb61b2,2025-11-26 12:15:21,20.91,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,6.4,16.0,4.427188724235744,0.006727272727272741,0.03,20.91
6,53cb61b2,2025-11-26 12:15:22,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,4.8,11.0,3.326659986633262,0.007454545454545256,0.0,20.91
6,53cb61b2,2025-11-26 12:15:22,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,4.3,11.0,3.1640339933558344,0.007454545454546129,0.03,20.91
6,53cb61b2,2025-11-26 12:18:17,20.93,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,3.6,8.0,2.1186998109428012,0.007818181818182848,0.04,20.93
6,53cb61b2,2025-11-26 12:18:18,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.3,8.0,2.1108186931983846,0.00787878787878801,0.02,20.93
6,53cb61b2,2025-11-26 12:18:18,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,3.4,8.0,2.065591117977332,0.007090909090908494,0.03,20.93
6,53cb61b2,2025-11-26 12:21:21,20.93,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,3.4,8.0,2.065591117977332,0.005454545454546459,0.03,20.93
6,53cb61b2,2025-11-26 12:21:22,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,3.1,8.0,2.024845673131704,0.004969696969697437,0.02,20.93
6,53cb61b2,2025-11-26 12:21:22,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,3.1,8.0,2.024845673131704,0.004000000000000307,0.03,20.93
6,53cb61b2,2025-11-26 12:25:14,20.96,,,2.0,,4096.0,1000.0,2.0,0.0,2.0,10.0,1.7320508049708014,2.5,4.0,1.0801234497347345,0.0041818181818180766,0.02,20.96
6,53cb61b2,2025-11-26 12:25:14,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.5,4.0,1.0801234497347345,0.004848484848484745,0.03,20.96
6,53cb61b2,2025-11-26 12:25:14,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.7,4.0,0.6749485577106956,0.004909090909091115,0.02,20.96
6,53cb61b2,2025-11-26 12:27:21,20.97,,,1.0,,4096.0,1000.0,1.0,0.0,1.0,10.0,1.732050802372725,2.5,4.0,0.8498365855989134,0.004909090909091393,0.01,20.97
6,53cb61b2,2025-11-26 12:27:22,,2.0,,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,2.3,3.0,0.674948557710702,0.00551515151515209,0.02,20.97
6,53cb61b2,2025-11-26 12:27:22,,,3.0,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.4,3.0,0.6992058987802434,0.005636363636364084,0.03,20.97
6,53cb61b2,2025-11-26 12:33:23,21.0,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,2.5,4.0,0.8498365855989134,0.006909090909090135,0.04,21.0
6,53cb61b2,2025-11-26 12:33:24,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.2,4.0,1.135292424395183,0.007333333333334212,0.0,21.0
6,53cb61b2,2025-11-26 12:33:24,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.3,4.0,1.1595018087284925,0.006909090909091089,0.03,21.0
6,53cb61b2,2025-11-26 12:36:19,21.01,,,3.0,,4096.0,1000.0,3.0,0.0,3.0,10.0,1.7320508058368262,2.3,4.0,1.1595018087284925,0.006181818181818141,0.03,21.01
6,53cb61b2,2025-11-26 12:36:20,,3.0,,,,,,3.0,3.0,0.0,0.0,1.7320508058368262,2.4,4.0,1.173787790777352,0.0064848484848493825,0.03,21.01
6,53cb61b2,2025-11-26 12:36:20,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.1,4.0,1.3703203194063727,0.006181818181818818,0.0,21.01
6,53cb61b2,2025-11-26 12:40:35,21.03,,,6.0,,4096.0,1000.0,6.0,0.0,6.0,10.0,1.7320508067028517,2.5,6.0,1.8408935028645967,0.006363636363637132,0.06,21.03
6,53cb61b2,2025-11-26 12:40:35,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,2.8,6.0,1.813529401164778,0.006363636363637583,0.04,21.03
6,53cb61b2,2025-11-26 12:40:35,,,8.0,,,,,8.0,8.0,0.0,0.0,1.7320508069193585,3.4,8.0,2.412928142780551,0.005636363636364286,0.08,21.03
6,53cb61b2,2025-11-26 12:42:19,21.03,,,10.0,,4096.0,1000.0,10.0,0.0,10.0,10.0,1.7320508070492617,4.1,10.0,3.178049716414166,0.004181818181818923,0.1,21.03
6,53cb61b2,2025-11-26 12:42:20,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,4.1,10.0,3.178049716414166,0.00400000000000104,0.04,21.03
6,53cb61b2,2025-11-26 12:42:20,,,5.0,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,4.6,10.0,2.8362729848243795,0.0034545454545461705,0.05,21.03
6,53cb61b2,2025-11-26 12:44:42,21.04,,,4.0,,4096.0,1000.0,4.0,0.0,4.0,10.0,1.7320508062698394,4.7,10.0,2.7908580918579573,0.0030909090909084953,0.04,21.04
6,53cb61b2,2025-11-26 12:44:43,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,4.8,10.0,2.7406406388126223,0.0029090909090903148,0.04,21.04
6,53cb61b2,2025-11-26 12:44:43,,,2.0,,,,,2.0,2.0,0.0,0.0,1.7320508049708014,4.7,10.0,2.830390628713863,0.002363636363636584,0.02,21.04
6,53cb61b2,2025-11-26 12:45:17,21.04,,,29.0,,4096.0,1000.0,29.0,0.0,29.0,10.0,1.7320508073896999,7.6,29.0,7.862710869809617,0.001454545454546092,0.29,21.04
6,53cb61b2,2025-11-26 12:45:18,,,29.0,,,,,29.0,29.0,0.0,0.0,1.7320508073896999,9.9,29.0,10.322036836034082,0.0015151515151506773,0.29,21.04
6,53cb61b2,2025-11-26 12:45:18,,20.0,,,,,,20.0,20.0,0.0,0.0,1.7320508073090695,11.5,29.0,10.543560435956474,0.0014545454545451782,0.2,21.04
6,53cb61b2,2025-11-26 12:48:21,21.05,,,12.0,,4096.0,1000.0,12.0,0.0,12.0,10.0,1.7320508071358645,11.9,29.0,10.47165486232026,0.001818181818182042,0.12,21.05
6,53cb61b2,2025-11-26 12:48:22,,5.0,,,,,,5.0,5.0,0.0,0.0,1.7320508065296465,11.4,29.0,10.68955876856789,0.0019393939393946517,0.05,21.05
6,53cb61b2,2025-11-26 12:48:22,,,7.0,,,,,7.0,7.0,0.0,0.0,1.7320508068265696,11.7,29.0,10.49920631920972,0.0018181818181828117,0.07,21.05
6,53cb61b2,2025-11-26 12:51:18,21.06,,,5.0,,4096.0,1000.0,5.0,0.0,5.0,10.0,1.7320508065296465,11.7,29.0,10.49920631920972,0.002000000000000181,0.05,21.06
6,53cb61b2,2025-11-26 12:51:18,,4.0,,,,,,4.0,4.0,0.0,0.0,1.7320508062698394,11.7,29.0,10.499206319209721,0.0024848484848499007,0.04,21.06
